text,label
"---------------------- Forwarded by Andrea Ring/HOU/ECT on 09/19/2000 04:05 
PM ---------------------------",0
"Rumors of Bush's budget cuts for renewable energy and conservation efforts 
have sparked an immediate outcry from environmental groups and leaders within 
the Democratic Party.",0
"A synthetic portfolio replicates portfolios of
bonds by selling default swaps on various names.",0
"I've heard
scenarios on talk radio about how Strom Thurmond could become president and
how the dolphins saved Elian so that Cuban-Americans would turn out in
numbers large enough to put George W. over the top.",0
"and
prove it for yourself.",0
Gary Hickerson,0
It should be entertaining if nothing else.?,0
"Under the proposal raised by both witnesses, qualifying transactions would:",0
Thanks.,0
"To book this week's special rates for Hilton Family Hotels, visit and book at
http://airmail.continental.com/cgi-bin5/flo?y=eCmE03p650a0B3zj",0
****************************************,0
I guess because he also brought the same point up at the restraunt.,0
"TXU LSP will be performing line replacement on Line V4 the second week of
May, schedule for May 7-11, affecting only the Dow interconnect and the
Crosstex interconnect in Ft. Bend Co.",0
"""Campbell, Carolyn"" <CCampbell@KSLAW.com> on 04/19/2001 10:05:16 PM",0
"Whatever ISDA decides, it must do so quickly, before other credit derivative
problems pop up.",0
Don't  Say a Word   RMichael Douglas,0
Here is some info on steamboat.,0
"According to Power Finance 
& Risk, power traders familiar with inside knowledge have reported that the 
Entergy subsidiary is considering the sale of the units, which could earn up 
to $2 billion in the secondary market.",0
"Argentina has been mired in recession for nearly three years, raising doubts
about its ability to keep servicing foreign debt.",0
"ComEd further indicated that such a delay would result in a project 
with an inferior queue position (i.e. Wizvest) being charged with the 
necessary system upgrade costs even though their project would come on line 
prior to the project with the superior queue position.",0
PUBLIC INFORMATION REPORT FILED WITH REVISIONS,0
"Worth, TX (DAL)",0
UNFORTUNATELY MAIL SENT TO THIS ADDRESS CANNOT BE ANSWERED.,0
Special Interest    War    Western,0
"Per my earlier email and the one below, could you please let us know about 
the 2000 Defintions?",0
I called Virginia Power this am and John Dietrich said we should received a Wire today or tomorrow.,0
"Hearing about new
storage projects and technology.",1
All CR registered with ERCOT,0
"It was also around this time that the company began to move into energy 
financing.",0
"""I've heard all the rumors since Enron stock was in trouble the last time four years ago, and I don't put any credence in them,"" said Carol Coale, a natural gas analyst for Prudential Securities in Houston.",1
"There 
maybe some tax issues etc.",0
"If you request to be removed, we guarantee that you will never receive another email from us, but ONLY through the use of this product can you ensure that you do not receive ANY commercial emails",0
"Hartford, CT - Hilton Hartford, Hartford, CT. - $119",0
The following expense report is ready for approval:,0
There is currently a meeting set for this Thursday at 11 AM (PST) at Edison headquarters in Rosemead.,0
[IMAGE],0
You will receive more info in a day or two.,0
"To learn more about each item listed below, simply click on its name.",0
"TABLE OF CONTENTS FOR CO.O.L. TRAVEL SPECIALS
1. OnePass Miles CO.O.L. Travel Specials Offers
2. CO.O.L. Travel Specials Offers
3. Featured Fares Sample Destinations",0
"$20 a day in:  Portland, ME (PWM)",0
Top Stories:,0
"Live to fight another day - I don't know if you know but I settled with Fort 
James - we ripped up all three contracts for no money that netted us 
approximately $15M in value through the elimination of the two power 
contracts in the NW.",0
Name,0
Tell me how much.,0
"Rates
listed below are valid on compact class vehicles at airport locations
listed.",0
That was very much appreciated.,0
ADDITIONAL ITEM TO BE HEARD,0
I was also wondering where we stand.,0
Kreg Hall,0
All three people trusted.,0
"If you cannot read today's e-Journal, please visit this link:",0
"Avoid the Holiday Rush
Though it will be nearly impossible to avoid the rush altogether, 
we can provide some helpful advice on how to make your holiday 
travels as stress-free as possible.",0
This deal is deep in the money for us now.,0
Broadwing Arguments:  1.,0
FYI.,0
EDI Support,0
PUBLIC INFORMATION REPORT FILED,0
It's all in the latest eBiz.,0
"THIS PRESS REPORT IS
NOT FOR DISTRIBUTION (EITHER WITHIN OR WITHOUT AN ORGANIZATION), AND ISDA IS
NOT RESPONSIBLE FOR ANY USE TO WHICH THESE MATERIALS MAY BE PUT.",0
The retail number seems way too high.,0
Again the data is strictly public info and not  proprietary at all.?,0
"They have also taken a negative stand,"" said sources.",0
reports.,0
"Just curious about that infamous UTMB 
rumor mill.",1
"EMAZING.com is a service of EMAZING, INC. Copyright 2000.",0
There are several travel clubs now purporting to offer exceptional savings to their members.,0
Top Stories:,0
Destination Guides,0
Venezuelan Hydrocarbons Law Draft  New oil law send Venezuela back 25 years - story   Venezuela's Chavez approves economy Laws - story  Petroleumworld oil law draft - stories,0
?TOP STORIES,0
Tale of the Tape:,0
Proposed Solution - Negotiate a power swap with AEP and/or Cinergy.,0
"Bill White will be coming over from EBS and will have responsibility for all 
U.S. financial crude trading.",0
s get the word out.,0
test,0
#NAME?,0
Buy now with no bidding!,0
Jeff McMahon,0
"from Travelocity.com features real stories by real people (our own 
hardworking, travel-loving employees) to great destinations!",0
Do you have the standard offer service agreement?,0
NAME,0
We will be sending an additional list of IT persons on Tuesday.,0
The word is out!,0
"$20 a day in:  Savannah, GA (SAV)",0
(Yes/No),0
"Double-click on the link (icon) and the mailbox will be added to your Lotus 
Notes workspace.",0
?,0
If he was there I  can find him..,0
You should come by tommorow night.,0
"I was in the middle of emailing you when Jennifer walked 
up to chit chat.",0
Fishing stuff is coming along.,0
if you need to chat.,0
Randy will send you a credit worksheet in the next half hour.,0
That's all I can remember now.,0
"* we're your most reliable source to what's true and
what's not.",0
"Ken will assume the role of chief 
commercial officer and will be responsible for developing the commercial 
functions of the organization.",0
Greg Hibbert    403-974-6700,0
"Ramesh Seth, convener of SJM, Mumbai and Anil Gachke, convener of SJM's 
national action group on power, have alleged that while examining the 
feasibility of the project, inflated and fabricated figures of demand for 
power were given by those in power.",0
COMPANIES & FINANCE THE AMERICAS - Rumours of broader inquiry hit Enron.,0
He apparently overheard two guys talking in the bathroom about alligators and came to the conclusion that we are going to be attacked.,0
We can do the same with our reports.,0
Speaker:,0
have you heard of anything?,1
--------------------T O P S T O R I E S--------------------,0
Pronunciation:,0
"When you get settled I want to hear vacation stories, and I
will update you on my confused dating life.",0
"Associates     Analysts
October 27-28, 2000",0
"""People who wanted this bill knew that they could not get it unless they
exempted the poorest people from the system."" Watt referred to a portion of
the bill's means test that exempts wage earners who make less than half of
their state's median income.",0
"Jon, can you clarify - this is the first I've heard of this....",1
"While you wait for the rest of the country to catch up, check out inDecision 
2000 on the Grapevine.",0
"Megan,",0
"""You cannot be dependent upon your eyes when your imagination is out of focus."" - Mark Twain",0
"The links in the
   top right area of the page will guide you.",0
"I had heard that Koch sold the properties to another counterparty, but I 
wasn't sure to whom.",1
"??Tips for Finding Low Fares
http://travelocity1.m0.net/m/s.asp?H2247185751X871318",0
"I heard initial rumblings, but nothing lately.",0
-------------------------------,0
1400 Smith Street,0
original notice -,0
"electricity to power approximately 10,000 homes.",0
Name,0
http://continentalairlines.rsc01.net/servlet/cc3?%7C%7E1.%2C*9u%7Emqps%7B_z%7Ck1zqmpq1%7Cpr9K9.%2FA,0
--------------------T O P S T O R I E S--------------------,0
_____________________________________________________________________,0
"It is the gift that keeps on
   giving the whole year long, and beyond.",0
"The new deal #s are 147888,147889.",0
"If we do suggest that manipulation may in part explain current prices, do we 
need to propose ways to eliminate it?",0
"""There've been quarterbacks who have gone on to be very successful that have gone through times like this,"" coach George Seifert told the Charlotte Observer.",0
"Remember the SST will determine what UDM/Enterprise Search 
Engine the KM/IM task force will pilot.",0
We would like to thank Sue Klinke for her work as acting leader during this interim period.,0
"The credit derivatives market has
effectively bifurcated itself into two distinctly different products, and
although it hasn't yet reached a critical stage, participants are concerned
that this bifurcation may start to hurt overall market liquidity.",0
Glen,0
Dodge is a mess from 160th to 180th Street.,0
"Please read the attached document for information about an exciting new 
website for ETS employees!",0
"If you have any questions, please give me a call X3-4873 or steno 635",0
[IMAGE],0
[lcampbel@enron.com].,0
"Sincerely,",0
1)  Why should or shouldn?,0
Please review this list and our proposed solutions.,0
10/4/00 5:15,0
"Hi honey - thanks for doing this

Downey fabric softener - the ""enhancer"" kind, it has a green top
Tide FREE - this is free of dyes and perfumes
toothpaste - Colgate total for me please
tucks - for you, ha ha
2% milk
skim milk
orange juice",0
Offer is subject to availability.,0
"*Maxicare, a small health plan, on Friday said its Cal.",0
Subject: Tax entity,0
"Although 
defense experts concluded  that the key had to be in the ignition for the car 
to travel along  the path it took, there was no evidence supporting the 
experts ,  conjecture, plaintiff offered none, and the experts themselves 
could  not explain how the key could have been in the ignition if it was",0
"I know you are probably buried but I would love to catch 
you for 10 minutes some time and bring you up to date in a little more 
detail.",0
"Once there, follow 
the link entitled ""Reports"" and then select the ""Secured Reports"" tab.",0
412-279-9298 or visit  http://www.pgsenergy.com/schedule.html,0
Halliburton Says the Rumors Are Not True  Halliburton says there is no basis for the rumors that the company has filed for bankruptcy.,0
"I'm quite concerned that this will only lead to more confusion, high legal costs, and difficulty with disposing of these assets, similar to the problems that have been created with the Westinghouse D5A.",0
CPR,0
PUBLIC INFORMATION REPORT FILED,0
------------------------------------------------------------,0
Colleagues:,0
"I also heard rumors that they may be 
closing that casino down.",1
"And then let the entire country be governed by 
referendum.",0
"Thanks for 
checking, though.",0
Name,0
If you would like to change your subscription,0
"1. Main Course: There's a Genie in the Cellar
2. Recipe of the Week: Sauteed Red Snapper With Rhubarb
Sauce
3. Wine List: Whatever You Do, Don't Swallow
4. Multimedia: Video Tours of Recently Reviewed Restaurants
5.",0
We had such a great time seeing so many friends.,0
What's the Worst That Could Happen?,0
New York City,0
"$109/Night    Doubletree Guest Suites Austin, Austin  TX
(Just two blocks from the State capitol and four blocks from the University of
Texas, the hotel is only 15 minutes from the Airport.)",0
"Noon
Luncheon",0
"Some I've seen, some not.",0
Hearing Screening Hear Ye!,0
"Milwaukee, WI (MKE)",0
"A Retail Market Qualification Testing Pre-Orientation meeting will be
held on Thursday, February 7 from 9:00 am - 12:00 noon.",0
Although probably more useful (if we have a smoking gun) in the Legislative arena.,0
"3) Gas-to-Electricity Arbitrage & How to Maximize the
      Profitability of Electric Generation Assets",0
INTERCHG_ID: EPMI_CISO_5001,0
PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\,0
"Thought you might want to 
know.",0
Fulfillment: 00203618*00002,0
When word gets out this stock will SOAR!,1
Name,0
EDI SERVER:,0
Gerald please advise regarding Randy's assertions above.,0
SE RTO:  FERC heard a presentation of the report by the ALJ at the Oct. 24 FERC meeting.,0
You've made your decision.,0
As the BoJ starts its two day meeting this Thursday and Friday there are some market rumors that the central bank could adopt a positive inflation target.,1
name.,0
She said some gas did flow for December but she doesn't think there will be any hard evidence of Bridgeline not accepting our noms.,0
Top Stories,0
Spreading quickly among many animals.,0
The books codes are attached as well as the unique region codes.,0
Another sketchy call here.,0
"Is the rumor really true (that you are working on a ""form"" EPC 
contract with NEPCo)?",1
Here is the link for Sparks Company emails.,0
"In Apr 01, Comps",0
"Parties using the provisions can select jurisdiction-specific provisions to
apply to their margin arrangements under New York, English and Japanese law,
ISDA said.",0
line-height: 18px;,0
"This email has been sent to the following lists, I apologize if you
received this notice multiple times.",0
"There are three major areas of responsibility that 
Greg and Bill will be focussing on in 2001.",0
The short position at Palo Verde became a concern after rumors spread of a five-day delay in restarting a Palo Verde nuclear power plant unit that has been out for refueling since Sept. 28.,0
"Attached is an Excel file containing the Nymex and OTC positions that you 
requested for the NYMEX exemption application.",0
pdf,0
So tell me something.,0
"Stan is OK with them and has agreed that if we need to conceded the operatorship, we can, but he would like an opener in three years to re-bid the operatorship.",0
"I will be contacting some of you to 
coordinate these efforts, and this should help us decide on a reasonable date.",0
"We welcome you to The Opt in Network and promise to commit ourselves to delivering you a highly rewarding online experience with offers that include discounts, bargains, special offers, and sweepstakes, along with entertainment, travel and financial opportunities.",0
Here's the scoop,1
Name:,0
"Do you 
have anything more recent?",0
Did you hear from Maco?,1
"Like I said ""DON'T 
QUOTE ME""   but Shaun was OK with it as long as there would be no 
reproduction of it to make a profit.",0
"She was questioned closely by JoLynn Ricks, an IRS attorney-adviser on
financial institutions and products, about why the government should broaden
the standard to go beyond the position taken by the Financial Accounting
Standards Board on hedging in 1998, which focused on risk reduction.",0
Did it go to Oxley too?,0
"The rules represent ""a serious and inappropriate failure"" to live up to
congressional standards, said Andrea Kramer of McDermott, Will & Emery in
Chicago.",0
PLEASE SEND ALL INQUIRIES TO:,0
cc:,0
"& Derivatives
   2) Fundamentals of Electric Power Trading",0
Regulator warnings,0
"I am going to walk over there ( ED recommendation) if  I do not catch you, call me on my cell phone 713-408-7962",0
"Credit default swaps narrowed around two to three basis points for
automakers and telecoms, continuing a trend of recent weeks and further
encouraged by the Fed's 50-basis point easing on Tuesday, said a dealer for
a European bank in London.",0
"Aspen/Snowmass lift tickets as low as $39 per day when you purchase 
by December 1.",0
"We will work with Darrell to get these quantities 
returned to these shippers.",0
"Campaign Grapevine, The Press Democrat (Santa Rosa, California),
   Oct 21, 1996.",0
Still hoping to see your house today while it's empty.,0
"The big news in Bloomington is
the switch of exciting 3 year starting quarterback Antwaan Randle El to wide receiver.",0
"Sue Mara (who's having computer problems today) just informed me that she's 
heard a rumor floating around that Lockyear (sp?), the CA Attorney General, 
or someone from his office, will file an amicus brief with the court today 
supporting UC's action against us.",1
"Hi Folks,
?",0
s up to Dr. Alan Grant (Neill) once again to get everyone to safety!,0
"In a litigious society where a presidential election can
be contested for six weeks, don't expect an easy path to defining when a
real default begins and mere credit impairment ends.",0
Some energy marketers are rumoured to have sold short PG&E and Edison,0
"In general, H.R. 333 and S. 220, its companion bill in the Senate, seek to
force more bankruptcy filers to file under Chapter 13, which requires some
repayment of debts, instead of Chapter 7, which discharges most debts.",0
sydney2000*,0
"(Rumor has it that at 48 hours of age, he had more hair than his 
father!)",0
"Clearly Broadwing has been 
negligent in its disregard for EBS' existing facility.",0
"Certainly if she wants to cherry pick Adam's comments to support either side 
of the argument, she can.",0
All rights reserved.,0
"Chris please look at the deal in sitara, I copied the October deal that had a 
reservation volume of 360,000.",0
Thereby hangs another tale?,0
Raquel wrote that her?,0
"Financial Trading 
The Convertible Arbitrage desk has moved from EnronCredit.com to the 
Financial Trading group under Gary Hickerson.",0
"The coming revisions to the Basel Accord, planned for introduction by 2004,
aim to update the way that banks globally account for risk.",0
How Deep It  Is,0
Steve told me 8.300.,0
Mary --,0
"For weekend
rates, the vehicle must be picked up after 9 a.m. on Thursday and returned
before midnight on Monday or higher daily rates apply.",0
I look forward to staying in touch.,0
"A 
dropdown menu will appear with a list of the various secured reports 
available for viewing.",0
Any curve shift positive from now until the transaction is actually unwound will be credited back to the orig desk and any negative curve shift from here on in will be credited to the trading desk...,0
"Houston, TX - Hilton Houston Westchase and Towers - $149",0
#NAME?,0
what is the latest,0
"Thank you,",0
"Julie/Laurel,",0
top stories,0
Good!,0
"But many contracts negotiated solely
between U.S. counterparties do not.",0
font-size:13px;,0
What's a default?,0
"Dr. Considine is a leading expert in
weather forecasting methodologies and the analytical aspects of
energy trading & weather derivatives.",0
"How do
you know when the fire is hot enough to cook without
cremating?",0
***TRAVEL TIP***,0
"House Majority Leader Dick Armey (R-Texas) rose to support the bill saying
it was a ""matter of enormous pride"" that the House adopt bankruptcy reform
legislation.",0
Thanks for all your thought on this.,0
Colleagues:,0
Are they transferring $ or just responsibilitiy?,0
Thanks!!,0
And k#65534 - I left this one in red.,0
Name:,0
"Anyway, now that I've written you the longest paragraph of 
my life, I must retreat to my work duties.",0
"The following two attchments contain the VP and MD promotion nominees with 
final promoted employees marked with an asterisk",0
To unsubscribe send a blank email to leave-otcjournal-1899244L@lyris.otcjournal.com,0
p8uqegebai9altnwuu6o,0
Lester Rawson,0
"Thirdly - I need to know where every copy machine is located
on the floor and hopefully we are closest to the largest one.",0
"Instead, we get a classic (okay, the word is a bit of a leap considering MLS is just a toddler) match-up between the Galaxy and the Fire.",0
"3:00 - 3:45	Steve Kean",0
Attachments are virus free!,0
"Number of trade per day:  200, 600,1000",0
"Attached, for your information, is  a copy of a general presentation that I 
prepared to illustrate and describe EGM's businesses.",0
"Ellen Su
   Pushkar Shahi",0
"EESI would then enter into a 
contract with AEP to provide the power including load following as it 
currently does (similar to the market support generation concept).",0
"If you have any further issues with this, try ringing Steve.",0
Name,0
"""cannot be substantiated.""",0
"In order to build on the 
relationship we have established with Bill Moore, we will continue to direct 
our inquires about the investigation to Mr. Moore until he tells us to do 
otherwise.",0
You going down to En--you,0
CRS Reservations <res@crs-steamboat.com> on 02/07/2000 02:03:03 PM,0
I will put in each e:mail which is the most recent and which is the least recent.,0
"In addition to urging the government to replace all mention of risk
reduction in the final rules with the standard of risk management, both
Kramer and Earl Goldhammer of American Electric Power asked for favorable
treatment for certain transactions by commodities dealers.",0
1400 SMITH STREET,0
This will ensure that you receive important iBuyit Payables information.,0
"In many consumers' minds, digital cameras have   risen from
geek-gadget to must-have status.",0
(713) 639-9726,0
Let me know if you have any questions.,0
#NAME?,0
"""There are a lot of 
rumors circulating around this,"" he said of megawatt laundering, ""and it 
would help clarify if this is a serious problem.""",1
Book Now!,0
I've heard that somewhere before.,1
"*In April, supply growth remained at 2.9%, while demand dipped to -0.8%.",0
[IMAGE] issue #4     [IMAGE],0
Enron Resolution Center,0
$18 a day in:  Dallas/Ft.,0
I prefer that closing event #4 preceed #3.,0
"Bob and Wayne,",0
Enron Capital & Trade Resources Corp.,0
"4:15 - 4:30	Rick Buy",0
"Michelle,",0
"This week, Alamo (R) offers great rates in the following cities.",0
So the pot will start out at $2730.00,0
"The BA Province is claiming that 
Azurix did not fulfill the contracted investments.",0
You heard it here first!,1
--------------------T O P S T O R I E S--------------------,0
"The location of
the meeting is the Austin Hilton Hotel (see attached link for
information -
http://www.hilton.com/en/hi/hotels/index.jhtml;jsessionid=JCAZMEFNNDVEHJ",0
Name,0
Our baseball trip to the suite is Thursday August 16th.,0
No variances detected.,0
BT,0
"Start by standing with your feet together, then take a 
giant step forward with your right leg.",0
"As a follow up from a ""SAVE THE DATE""  email regarding your participation in 
the  Associate and Analyst  Super Saturday process, now is the time to select 
your dates to attend and participate.",0
"To approve this expense report, click on the following link for Concur Expense.",0
"Hi Dave,",0
"Once the four month period 
expired, EdF lost the capacity rights and Iberdrola jumped in and booked it.",0
!!!Unknown database.,0
"Carol St. Clair
EB 3892
713-853-3989 (Phone)
713-646-3393 (Fax)",0
The group's thoughts on this would be appreciated.,0
Confirmations for:,0
What is social risk???????????????????????,0
thanks,0
"""I told you NO!",0
This new deal is YD6829.1.,0
all copies of the message.,0
"We can accept your comment regarding resolving conflicts between executed 
confirms and Transaction Tapes.",0
What's  the Worst That Could Happen?,0
"We do not 
want it specific to this field, since we want the benefit of the use of our 
methodology.",0
The name of the BA lawyer who I will be meeting with next week is:,0
"Tenor:  1, 3, 5 years back from Nov, 2000",0
How does a January/February trip up to Grapevine sound?,0
"Jury told of Phillips cover-up in closing 
		 Phillips Petroleum Co. is engaged in a cover-up and needs to change the way 
it does business, said the attorney representing a family in a wrongful-death",0
-1000 July Michcon Basis,0
Name,0
"Fund buying was
featured Wednesday, sources said.",0
"Carol St. Clair
EB 3889
713-853-3989 (Phone)
713-646-3393 (Fax)
carol.st.clair@enron.com",0
"Too many people are
looking for a smoking gun.",0
I left Bruce a message offering my assistance.,0
TOP STORIES,0
Top Stories:,0
"Can you please have Tana clarify if the counterparty wishes to have a new CP 
name set up as Northern Illinois Gas Company d/b/a Nicor Gas Company (which 
it sounds like) or if they will make financial trades under Northern Illinois 
Gas Company (since Nicor Gas Company is the physical trading entity).",0
"Many thanks to John for suggesting we push 
the envelope with eMeet!",0
Name,0
MORE BUSINESS NEWS:,0
Word is that meeting went very well.,1
"My phone number is 
(713) 853-6247.",0
Sometimes,0
ENGY,0
Error: dbCaps97Data: Cannot perform this operation on a closed database,0
I would like to sign up if there's still room.,0
i heard you are quite the dirty dancer.,0
Contact(s):,0
"Customer must provide Contract ID# at the time of reservation to be eligible
for discounts.",0
"Bill Williams will be responsible for 
the day to day operations of the Real Time desk.",0
Rate:,0
"Bill,",0
"I will be on vacation beginning next week and am trying to 
go through all the FXs.",0
"Is this a path we want to follow, and is this supported by Enron management?",0
"This message has been scanned for viruses at the originating end by Nemx AV for MS Exchange Client 
        http://www.nemx.com/virus/home.html",0
"I have a good 
relationship with Jim and find him to be practical and straightforward.",0
"While widespread cold is still not likely, widespread storminess is.",0
Celebrate Christmas Southern-California,0
*MSFT will kick off the release of Office XP today.,0
[IMAGE],0
"In industrials, default swaps inched down on firms such as French glassmaker
St Gobain , which declined to a bid/offer spread of 37/43, down around four
basis points from Monday, a dealer said.",0
What's  the Worst That Could Happen?,0
Name,0
"Donald, Gavin and Jerry - I am sending you a summary of Louisiana Legislative 
Bills pertaining to the energy industry.",0
"Only reply to this e-mail if you do not want to change
your AOL Instant Messenger e-mail address.",0
"DISH* down over 4, GILTF* down over 3, GMH* up over 2 (announced 3 for 1",0
"""Since all bank
loans can only be restructured with the 100-percent approval of those
holding these loans, where's the harm in allowing capital relief at least
until such a restructuring transpires?"" In other words, if a bank has a
two-year loan covered by a two-year credit default swap, that bank would
naturally agree to a loan extension only on terms attractive to it.",0
Daren - Meters 3002 and 3003 have volume from Jan 99 thru the current month.,0
"We have a wonderful man who  
has networked them all  We are modem, cd rom and internet compatable now.",0
Why are you asking?,0
"""People will trade
what contracts they want to trade, and we may have to wait to see which
contract that will be.",0
Thanks.,0
"If so, please suggest a time when I could call.",0
All vehicles must be returned to the country of origin.,0
reports.,0
"If you want this change to take place, you can ignore this e-mail.",0
"In addition to other transactions, the limited partnerships bought Enron assets, permitting Fastow to use his inside knowledge of the Company's financial condition to earn millions of dollars for himself and the limited partnerships.",0
"Of course, I told them that if I had  
to drive to Texas to get them I would and that is just what we did on one of  
our Spring Breaks.",0
"Here's the latest I've heard from EES regarding ways in which we've managed 
to thoroughly confuse them.",1
"Nobody wants to throw a company into
bankruptcy if there's a glimmer of hope that a company may turn around with
time.",0
Am I a remote user:,0
http://www.carrfut.com/research/Energy1/gascrack.pdf,0
I will be home solo for the next 3 weekends....great time to chit chat.,0
We must continue to look for ways to reduce operating expenses through this transition period.,0
This guy is too much.,0
Never heard of them.,1
"Assemblyman John Campbell, a Republican member of the oversight committee, 
said he
""didn ,t see any smoking gun"" in either report.",0
"At wine.com, we believe that fine wine -- and the surrender 
to the senses that it invites -- is love, so in anticipation of the 
(more-rapidly-approaching-than-you-think) date of February 14, we've 
officially opened our Valentine Shop.",0
We are expecting losses in Q2 of approx $14.5m.,0
2/27/01 16:23,0
"All parts of EBS-IT activities including Origination, Trading, Mid-to-Back office systems, etc. will report to Inja effective today.",0
"$124/Night    Hilton Dallas Parkway, Dallas",0
FERC's investigation into alleged market power abuse by  El Paso is still proceeding a month after it began.,0
--------------------T O P S T O R I E S--------------------,0
The Master Agreement has been executed.,0
"He is 
awaiting word on when a hearing will take place regarding his alleged 
steroid use.",0
"He said something about having 
nice and lengthy conversation with him regarding some CD.",0
Mark - Does this have any budget implications?,0
"Because this rumour could 
not be confirmed, we had to schedule as normal for that day.",1
-----,0
"$26 a day in:  Providence, RI (PVD)",0
"The story Hora tells of how the state behaved with 
her utility is consistent with the stories related by the private marketers.",0
Possible approval of Contract 150-00-004,0
"""That's an example of how three
factors can move against a bank at the same time,"" she added.",0
May not be combined with other discounts.,0
Restore data from backup storage.,0
"Who's going to get 
fired?'",1
[IMAGE],0
"* Use quizzes as a tool to identify areas where employees are deficient
    * Let group members teach each other  (I don't remember exactly what this point was...help me re-word it)",0
"In agriculture, it is being tested to
identify the spread of Pierce Disease in the California grapevine
industry.",0
This guy is too much.,0
"You may register online at http://www.aei.org/inv020129.htm, or you may fax this form to 202.862.7171, or mail this form to: American Enterprise Institute, Conferences, 1150 17th St., N.W., Washington, D.C. 20036.",0
"With your permission I will substitute the correct 
version so ABB gets the money.",0
"However, I could hear the noise and
> smell the foul odor of the glass tubes they call ""beer."" More
> importantly,
> I overheard that my confinement was due to my power of ""allergies.""",0
"I think if 
our number is good, 30 - 45 days for documentation and close would work, but 
I think we should also be willing to post some non-refundable $s within say, 
2 weeks on the basis of an exclusivity agreement with Sithe.",0
Attached is a revised draft of TW's capacity option filing.,0
"Now, where have we heard that before?",0
3/7/01 8:15,0
4/25/01 12:31,0
#NAME?,0
"No 
variances detected.",0
"most of which are regulated - including entirely separate insolvency 
regimes.",0
Have not heard back.,0
Lay denied the  allegation.,0
"We regret to announce that with the reduced emphasis on developing large 
infrastructure projects in certain countries, a number of individuals have 
elected to leave Enron.",0
[IMAGE],0
"The 
essence of our deal is that Enron will receive 50% of the net earnings, up to 
$25mm, as our fee.",0
http://winetoday.com/search97cgi/s97_cgi?Action=FilterSearch&SearchPage=result_end.html&collection=WineTodayReviewsEnd&Filter=result_end_filter.ht,0
Dorothy McCoppin,0
"He is exploring 
the agriculture value chain and origination opportunities.",0
"[IMAGE]	[IMAGE]",0
"Get the latest on restaurant reviews,
exciting recipes and new food and wine developments.",0
Dovie tells me you are our primary contact.,0
[IMAGE],0
http://www.nytimes.com/2001/11/25/national/25DISC.html?todaysheadlines,0
HENICAN: I told you why.,0
"Tampa Bay has never won a game when the temperature at
kickoff was 40 degrees or less, but the Bucs are trying to
debunk the temperature whammy.",0
"Here is a sample of this weekend ,s participating hotels that match
Continental ,s flight destinations.",0
I will give him a buzz tonight.,0
"Maintain EPS view; Much lower coffee costs to drive mgns
*At 38x, with Comps Decel visible & pricing not being taken, near-term
upside is limited.",0
Other car types may be available.,0
The money.net Scoop</title>,0
Alias: dbCaps97Data,0
i heard it is 8.5.,0
"In order to access this report,  click on the link above.",0
Dec Gas/Heat Spread     http://www.carrfut.com/research/Energy1/huz-hoz.pdf,0
you got that right...earplug city!,0
Please let me know what the status is.,0
_______________,0
I heard about this.,1
Davis disputed rumors that he may have a stress fracture in his leg and could be lost for the season.,0
"True, as to the first two cuts only, and even in those cases 
Broadwing's contractor continued ripping us up when they should have stopped;",0
"Celebrities: Playboy won't release this information until the day of the 
event but rumors are Vin Diesal (Fast and Furious, Pitch Black, Saving 
Private Ryan movies), a few famous faces, and of course?",0
"Travelocityc and Travelocity.com are trademarks of Travelocity.com LP 
and Sabrec is a trademark of an affiliate of Sabre Inc., 2000",0
merger view leads to tgt incr.,0
"ISDA executive director and CEO Bob Pickel traveled to London in
early December to try to smooth the ruffled feathers of European bankers.",0
"Greg will continue to work 
closely with the middle market group and will maintain some of his coverage 
responsibilities.",0
We are going back to the Deer tonight and I am going to have some people over tommorow pre-whiskey (around 7:30).,0
"Most significantly, when the new affiliate wants to resell/trade its capacity 
rights, it will have to do so through the pipeline's capacity release rules.",0
"As far as I know, we haven't yet heard back from Sue regarding the issues raised.",0
"are pursuing to
highlight integration priorities.",0
i2 (NASDAQ:ITWO) added .85 to 24.09 on rumors of contract wins.,0
PUBLIC INFORMATION REPORT FILED,0
"This table is correct as given and reflects 
income statement gains and losses due to changes in market value only.",0
"Purchase CO.O.L. Travel Specials online until 11:59pm (CST) Friday at
http://airmail.continental.com/cgi-bin5/flo?y=eCmE03p650a0E3k",0
"HOT TOPICS: WHAT FOOLS ARE TALKING ABOUT
Nokia rumors and the end of the Foolish Four strategy are hot
topics on our discussion boards today.",0
"I don't find the content credible	3.1%",0
We've heard this  before so be careful.?,1
"The first is the management of 
EPMI's physical power flows.",0
SPY GAMES: IS SOMEONE LEAKING YOUR COMPANY SECRETS?,0
"(2)  It's been a while since we've done any due diligence focused on retail 
financial transactions in Canada.",0
"The boredom, on the other hand, 
would be a goad.",0
We are sending them over this morning.,0
Send me both Motions for SJ.,0
ENRON NORTH AMERICAN LANS:,0
(2)  Insource Corporation:,0
"Wind(SM) certificates correspond to the
                    environmental attributes associated with equivalent
                    amounts of wind-generated electricity delivered to
                    the New York power pool.",0
Colleagues:,0
[IMAGE],0
Natural Gas Gridiron Address:,0
Double Click and select launch.,0
He has met with several people on the Executive Committee.,0
