text,label
"As a valued CMTA member, a complimentary ticket has been reserved for you or another employee of your company.",0
"For firms dealing with Enron, or thinking about adopting some of Enron's business practices, it is an invaluable tool.",0
He was a  star wide receiver for the Teary's Valley  Football team and had earned a four-year scholarship to Capital University  in Columbus because of his athletic and academic abilities.,0
Mr. Cunningham said LIPA cooperated.,0
"If not, we can make arrangements to have  candidate interviewed when we go to Chicago for summer associate interviews.",0
to $10 people will unnecessarily pay higher rates.,0
"I also include the 30th Annual Report on Competition Policy which deals with the competition policy in general and by sectors, issued today by the Commission.",0
"Blackouts could hit today, Cal-ISO says  Heat wave is expected to tighten supplies, power officials say.",0
"housing for herself and the children, and showed an inability to  control and  supervise the children, resulting in harm to them.",0
Thank You LP,0
"Under  deregulation, debt relief came at the cost of reduced reliability.",0
I am resending them as the attachments immediately below.,0
"They have included MOUs with Georgia Transmission Corp,  Santee Cooper and Alabama Electric Coop to work on development of an RTO.",0
"Order accessories, useful add-on software and replacement parts for your Palm III organizer.",0
(ii) They are directly related to consumption and savings.,0
Claim brought by Chinese receivers for supply of defective nickel on LME  warrant bought through London clearing.,0
"Simply plug in your dates of travel, and  Farebeater will display the lowest available fare.",0
"Under the asset purchase agreement, ACI has agreed to pay approximately $19.7 million consisting of a combination of assumed liabilities, debtor in possession financing and cash.",0
Please forward those at your earliest convenience.,0
"Power plant assessment to be taken over by state Dow Jones Interactive October 25, 2001",0
"Not sure who handles the PGE account, but I have completed the settlements for the year 2001.",0
"""Evidence indicates that the out-of-market calls, especially those in June of 2001, were many times larger than load imbalances.""",0
"However, Public Utility Commission chairman Pat Wood III said both  residential and commercial customers may sign up beginning Thursday.",0
"The downgrades for PGE reflect substantial ongoing uncertainty at its parent, Enron (ENE).",0
That kind of recognition is what inspires people to keep on keeping on.,0
Chronicle staff writers Bob Egelko and Tanya Schevitz contributed to this  story.,0
"Business Guest Host Continued Fred Katayama, Valerie Morris",0
Please print and execute two copies of the Enfolio Agreement along with the  two Transaction Agreements which should arrive via Federal Express later  today.,0
What Services Need to Be Changed Under a New RTO Tariff?,0
"LOS ANGELES -- NeuroTrash, a new media entertainment company that targets users aged 14 to 24 years old, announced its launch.",0
Thanks again for all of your time and consideration with respect to our consideration of Norm Pedersen to join our Firm in Los Angeles.,0
"In addition, I need support to develop my revised budget.",0
Question of the Day,0
"The London FTSE is holding around unchanged levels, restrained by weakness in shares of British Telecom and Vodafone.",0
"I will be prepared to go through this list in detail on Monday, and provide a more comprehensive explanation of the listed individual's contributions.",0
"After fertilization takes place and the embryo (plantlet) has begun to develop, the surrounding ovule becomes the fruit.",0
"Eastern stocks were unchanged at 98 percent of capacity, about 15 percent above last year.",0
*AMY RASKIN: networking & telecom equipment *TOM SCHMITT: oil & oil service and commodity/specialty chemicals,0
"But the legal department was chopped, and so were human resources, accounting, tax and corporate services.",0
Good Morning Miss Dana!,0
My line manager in London was Steven Roselius.,0
Both back tires are trashed.,0
Moss is listed as questionable for Sunday's game against Green Bay with a right ankle injury.,0
"On Tuesday, Dabhol's counsel requested the court to reverse the Commission's  ruling that it could not take the dispute to the London court.",0
"The banks and others that loan that money generally tighten credit standards, cutting off weaker real estate players.",0
"State grid operators already have acknowledged that they, not  the company, were the ones in charge during the three days in question.",0
"Aaron Thomas, a spokesman for Virginia-based AES, said the administration  is grandstanding.",0
Please make these revisions to the amendment to the guaranty.,0
Learned a little bit about trading from him.,0
All of your suggestions except Parkway  Grill appear.,0
We're almost done,0
for the 3 years prior to the execution of the Mesa Gathering Agreement.,0
Working Gas Inventory True Up,0
"ners managing the fund,  with Jean Francois Masson in Chicago responsible for e-business investments  and Jean Netter in Paris responsible for technology investments.",0
Left the door open,0
Erica Garcia IRM,0
"Tool belts, house restoration, sounds like fun.",0
MOPS back in service.,0
Jet Blue Airways:,0
"Alan Bransgrove Manager, Contract Administration Gas Acquisition & Trading (303) 308-6172",0
"I see Jennifer Bagwell in the system, but not Christopher Walker.",0
Please mention FEN.,0
"As well as getting operatorship of the projects, consortium leaders are  likely to get the largest stake in any project.",0
"If you would like to unsubscribe from only the LifeMinders Work & Money product, click the link below.",0
Analysts think Enron's stock can climb even higher.,0
"To this end, will you please have  a legal assistant prepare a form of guaranty that would list Temple-Inland",0
"Considering the above, would requiring information by noon for ENA be reasonable?",0
Just trying to get this business cranked up!,0
Should we visit about me at least monitoring the session for Transwestern?,0
"As the heating season approaches, a high *but justified *level of anxiety regarding winter supplies is driving the gas market.",0
The benefits to TFA include program support for existing TFA programs and the ability to share best practices across the US.,0
Your feedback is extremely  important.,0
No Balance Sheet provided with the release.,0
Like down by the swimming pool with Geneva Holland?,0
The Heritage Foundation is providing the ammunition that conservatives need to fight this battle.,0
"The increase was due primarily to higher realized gathering and processing margins, together with the acquisition of an interest in the Indian Basin processing plant in March 2000.",0
Congratulations on the first bandwith trades!,0
Just a quick note to let you know that I have discussed the GTCs again with  outside counsel and will be in a position to circulate revised drafts for  comment either late tonight or first thing tomorrow morning.,0
We have also drafted the following online exchange  confirmation template for this type of transactions.,0
"According to published reports, Northcutt will start ahead of rookie Quincy",0
"As part of  her development and education, starting Monday (February 19, 2001) Jessica",0
"Dynegy, which owns natural-gas pipelines and California power",0
"Since individual ISO boards will likely remain during a transition phase, all FERC filings should be made through the RTO board, which would have final decision-making authority.",0
"The current issue for the utilities and California is not a balance sheet and  undercollection issue, but rather a cash flow and supply issue.",0
ICTK currently has licensing agreements in place with several companies.,0
"But they are part of a pattern stretching  back to last summer, when Davis brushed off early warnings about the  potential depths of the crisis he was even then trying to avoid.",0
"For other organizations, the expected loss of Enron donations has nearly been disastrous.",0
"See, for example, Dave Nutt's markup of the environmental provisions (in the file), and Cathy Riley says there are no exceptions or exemptions to the small business requirements.",0
"The group, which included the governors of Utah, Idaho, Montana",0
Expand your Gigaset Phone System up to 4 handsets!,0
"Managing Auto's Demand Chain - Report Baba Shetty, December 2001",0
"HOUSTON (Dow Jones)--High natural gas prices could slow the stampede to build as much as 140,000 megawatts of new electric generation across the U.S. and give new coal technology the boost it needs to compete economically with gas in the future.",0
New logons/passwords Old files return to Enron,0
"""The authors have produced the definitive electoral college.""",0
The Journal said Enron needs the cash infusion to restore its credibility with Wall Street and because its previously announced plans to raise cash through the sale of power assets is going more slowly than expected.,0
The recent breakout below support crossing at .5643 has opened the door for a test of weekly support crossing at .5508 later this month.,0
At yesterdays CPUC meeting the Commission approved on a 3-2 vote the Comprehensive Settlement we supported to unbundle the SoCal system.,0
i havent partied like that since bid day.,0
"With Enron having already announced its unwillingness to pump in additional resources, the new investor will not only have to pay for the equity but also fund the project's completion.",0
DTE Energy has indicated its intention to sell International Transmission to a  third party.,0
"Likewise, if the utility has already filed  for recovery of stranded costs, the customer must make any Section 206 claim",0
"It also dabbled in unrelated areas, like a plan to build a high-speed broadband telecommunications network and signing a 20-year deal with Blockbuster Video to sell video on demand.",0
The latest six-to-ten from the NWS was calling for mostly normal temperatures through the end of the month.,0
Alicia left me a voicemail and also suggested you bring your friend  Kimberly.,0
Bush Unveils Energy Budget,0
The other candidate is Justin Corrnett.,0
"As you may see > from my resume and cover letter, I also have several years of military > experience in the Navy's aviation and intelligence communities",0
IBM is positioning itself as a services-lead company and claimed that the services business is now the most important segment of the technology sector.,0
The Enron Corp. Savings Plan is offering expedited loan requests via Northern Trust.,0
"Two free hotel nights in London, plus you can visit up to 45 European destinations and receive a free stopover in London.",0
Am in Southampton for the weekend.,0
He has experience in Business Development.,0
"Employ my services, and you'll be rich",1
To recap our meeting concerning the December physical crude position:,0
Some news articles.,0
and Quicken TurboTax for the Web is a service mark of Intuit.,0
scheduler in the Commodity Risk Management group ASAP.,0
"But Duke spokesman Tom Williams said his company  would only negotiate with the utilities, not the state.",0
nergie U.S. Ltd ?s proposed Harbor Cable project and authorizing the sale of transmission rights through an Open Season auction.,0
You'll make a huge profit.,1
"The commission says the handoff is critical to the establishment of competitive power markets, as utilities with positions in the market are seen as unlikely to allow competitors equal access to the grid.",0
"Janus, which boosted its Enron stake in the past year in an effort to diversify its technology-heavy stock funds, is among a handful of firms including Putnam Investments, Alliance Capital Management, Barclays Global Investors and Fidelity Investments that owned more than 2 percent of the Houston-based company as of June 30, according to Bloomberg data.",0
Could especially be a factor for the kickers.,0
"The measure has been referred to the House Committee on Commerce, Economic Development, and Technology.",0
"analyze invoices in their entirety or by individual line item, and track  payment  information and history.",0
Your profits will spike.,1
LOCAL SPRINGS DECLINES TO JOIN LAWSUIT ON POWER PLANT Sallie James Staff Writer Staff Writer Jeremy Milarsky contributed to this report.,0
The provisions of SB27X eliminating stand-by charges were stripped from the  bill.,0
"Once in the Electronic Campus, click on the Register for Classes button.",0
Please visit with Paul and decide what we need to put in future Monthly Reports given the current situation.,0
These will be scheduled immediately upon their request.,0
We have  asked Janet Dietrich to coordinate such overlaps between the two  organizations in Houston.,0
?Western Infrastructure Adequacy Conference,0
"If any changes occur to this list during the interim period, please follow the requirements in the Risk Management Policy and forward a new list to my attention at EB 2407.",0
check with lavorato and shankman on these.,0
Important factors that could cause actual results to differ from estimates or projections contained in the forward-looking statements include our limited operating history; delays or changes in the rules for the restructuring of the electric and natural gas markets; our ability to attract and retain customers; our ability to manage our energy requirements and sell energy at a sufficient margin given the volatility in prices for electricity and natural gas; the effect of commodity volatility on collateral requirements and liquidity; our dependence on third parties to provide critical functions to us and to our customers; and conditions of the capital markets,0
The October 10th  2002-2004 Plan shows the meeting running 8 hours.,0
"While refusing to divulge any details of the presentation, Parliamentary  Affairs Minister Pramod Mahajan said it focussed on the power situation.",0
"In the letter, the Virginia-based energy company cited the ""expropriation, repeated contract violations, intimidation ... and direct interference with day-to-day management"" by the local government in the Indian state of Orissa.",0
Advanced Micro Devices said that it had entered a broad manufacturing alliance with the United Microelectronics Corporation.,0
"""I'd tell them they were going to be presidents and vice presidents in industry,"" recalls the eminent chemical engineer and energy adviser to five U.S. presidents.",0
o Italian Incubator NetStrategy Merges with Netcatalyst,0
Grid Ops Committee Management Recommendations for RMR Designations from LARS  2001-2003 Process,0
"When Vial was a PUC commissioner, from 1983 to 1989, he expressed deep concerns about deregulation, advocates said.",0
Skeptics suggest the  reduced consumption merely signals a slowing economy.,0
"Ultimate Indulgence in Seattle Plus 1,000 Bonus Miles!:",0
"Railcar loadings through Nov. 3 were 5% higher than comparable 2000 figures, according the EIA.",0
Below I have highlighted the HoustonStreet transactions by counterparty versus the EnronOnline transaction count:,0
Cost cutting initiatives as well as United Dominion integration savings could help support bottom line results.,0
Seven Southwest Florida Communities to Unify in Water Planning,0
2.  Capability to capture and store for subsequent analysis the 12-month (or longer) billing history provided by the UDC/customer when deal is initiated.,0
"MUMBAI, May 11 Asia Pulse - The renegotiation committee, headed by former  bureaucrat Madhav Godbole, has held a meeting lasting over two hours with  Enron-promoted Dabhol Power Company (DPC) officials to renegotiate the Power  Purchase Agreement (PPA) and agreed to meet again on May 23.",0
your risk will be limited,1
your exposure will be non-existant,1
"International rating agency Fitch today changed the rating outlook on India's sovereign ratings from 'stable' to 'negative' citing  well-flagged concerns about fiscal policy, privatisation, deterioration in the foreign investment climate and the Enron fracas.",0
Yahoo! and Andersen Consulting Team to Deliver Customized Corporate Portals,0
I am still working on the rates/monthly savings.,0
UPS and FedEx shipping forms have been created.,0
"Companies and individuals pay server farms to maintain  their Web sites, handle Net traffic and store vast amounts of data --",0
System Type: Desktop/Tower,0
5. Increasing Supply.,0
Please convey my thanks to  everyone.,0
"These contracts were marked to market using current, applicable curves.",0
extremely pleased to start the new year with a seminar visit by Professor,0
"As a general rule, you should know that under federal law, Indian tribes are  legally treated as sovereign nations and so they are immune from regulation  by a state government and immune from federal and state court jurisdiction  unless they consent to it.",0
"Second, SoCalGas should expand  the scope of its ethics course to address a utility's ethical obligations in  exercising the power of eminent domain",0
Service available in the US and Canada only.,0
"In this position, Dr. Eklof will be responsible for leading DRI-WEFA's global energy consulting activities and will play an important role in guiding DRI-WEFA's future energy product development.",0
for free and see the difference!,0
"Zipper/ENRON@enronXgate, Bob Crane/ENRON@enronXgate, Bob",0
Enron urges more electric power reform,0
"In his meeting at The Chronicle, Davis emphasized that he inherited a flawed  deregulation blueprint when he took office and has been forced to come up  with solutions to the problem.",0
Raetta/Conference call Lynn's office,0
Exceptional communication skills and project /  program management are required.,0
Records on the Jan. 2000 Notification Report will be inactivated this  afternoon with one noted exception.,0
I changed anything that used to say originator to trader.,0
And that average was also unrepresentative.,0
Regulatory Scorecard for Power: Who's on First?,0
"My further research into the California requirements shows that we have  reporting and notification requirements for the other contaminations, but not  the obligation necessarily to dig further.",0
"Larry Noble, executive director of the Center for Responsive Politics, said an outside counsel is needed now.",0
"""In some markets,  particularly those markets serving high-volume business customers, it may be  practical and economical for carriers to compete using self-provisioned  facilities, "" the FCC said.",0
Set sail on an enchanting European cruise with Norwegian this April  for incredibly low rates!,0
Maybe after the  first of the year those group members who will be working on the power  origination and development side could get briefed by the finance and  accounting folks.,0
Loraine sent an allocation for fuel that is not scheduled.,0
"As part of that conversation we would like to indicate notable leaders in Houston who would be willing to have their names affiliated with the capital campaign, perhaps as an Executive Committee or Advisory Committee.",0
"Default customers can receive their power from  Dominion at $66.31 per month if they commit to a three-year deal, which is  slightly less than the $67.75 average cost for Massachusetts Electric default  customers.",0
First phase scheduled for completion in 2003.,0
"""This is the best investment youll ever make""",1
I left a blank for the Field information.,0
Electricity: Officials want to prevent Enron from switching their accounts to  Edison and PG&E.,0
Kern River has reviewed SoCalGas's proposed late-filed Exhibit 28 and El Paso's proposed revisions to it.,0
The Harmony line also includes a proprietary encryption,0
I did not discuss my conversations with Shaun or our meeting with Gov. Geringer.,0
Sorry to hear you're having computer problems.,0
Kimberly Summe General Counsel,0
Isn't that what Frankenstein was all about?,0
"You could win eight round trip airline tickets to fly the family in, and a house full of festive holiday decor.",0
I will get all the money for you.,1
I think that we should go for one contiguous  stay per person and make a good effort to make these trips productive.,0
The NYSRC Reliability Rules have been reorganized and reformatted to be similar to the North American Electric Reliability Council reliability rules and to enhance the NYSRC compliance review process.,0
"Consequently, concerned customers and energy service providers are preparing a Request for Rehearing that must be filed with the CPUC by Friday, September 28, 2001.",0
I can guarantee that this bond will show returns,1
Please respond to Ben.,0
"When we initiated this play, JPM had momentum and its chart looked good.",0
Offer is for a limited time and is subject to change without notice.,0
"Also, you may have the opportunity to double or even triple your gift if your employer has a matching gift program.",0
"These are the times of fast foods and slow digestion, big men and small",0
A spokesman for Dabhol Power Co. said his company has had no contact with the  federal government lately.,0
Fitch said its action is in response to Enron's recent disclosures concerning the limited partnerships.,0
"Portland General is making money, and Enron still is willing to sell the Oregon utility, Skilling said.",0
"Sankei, Asahi, Nikkan Kogyo newspapers carried the article on Morgan Stanley's electricity trading business in their morning editions today.",0
"For instance, on the issue of how the RTO will be governed, the New England ISO reportedly believes that all three regions should be equally represented to ensure that the unique needs of each are given fair consideration.",0
I have attached below a revised version of the on-line EEI for your consideration.,0
"But today the city boasts an incredibly diverse ethnic  mix, with immigrants from Malaysia, Indonesia, China, and other Asian  countries rubbing shoulders with a large contingent of European  exiles.",0
To enhance the possibility of having a  competitive natural gas markets through importing gas in northern Mexico it  is necessary to set a regulated price for the use of infrastructure which is  in hands of a monopoly or where there is no alternative..,0
Linebacker Randall Godfrey suffered torn cartilage in his left knee during Sunday's win over Jacksonville.,0
"American Olympic officials send their athletes contradictory and, to some critics, hypocritical messages about nutritional supplements.",0
Snow shifts from Rockies to Plains  A wide swath of winter storm watches and warnings extends from extreme eastern Wyoming to the Upper Peninsula of Michigan.,0
Elizabeth Sager forwarded your message to me.,0
The EGO Alert subscription list is used for the sole purpose of providing  information on FERC and energy industry activity and will not be sold or  otherwise distributed to any other business or organization.,0
Refer to the Supplemental Disclosure for details regarding the Annual Fee.,0
Peter Thompson  will  receive an automatic email from LNX each time a team member uploads a revised  document.,0
Ed needs to know which attorneys are assigned to which CPs for the top 10 live financial deals.,0
"Alternatives are being crafted, but legislators are wary of being blamed for  new failures.",0
"Travelocity's Fare Watcher, your ultimate tool for keeping on top of rapidly changing air fares, found fare changes in 1 of the markets you are watching.",0
For your review and inclusion.,0
"For example, Enron Canada is leading a coalition of PPA Buyers (Derek Davies and I will be on the PPA Buyer Coalition witness panel) that is presently involved in an AEUB hearing to contest the STS rate schedule proposed by the Transmission Administrator that, if approved, will have the effect of requiring the PPA Buyers to pay for transmission capacity that is used solely by the PPA Owners for their own financial benefit.",0
The definitions have been  split into two binders.,0
"Glynn applauded the employees' ""efforts, teamwork and dedication during the  past year, and particularly throughout the ongoing energy crisis,"" he wrote.",0
"After Enron, President Bush should take Teddy's words to heart.",0
Please forward me the invitation and details when available.,0
2 to 3 years consulting experience required.,0
Split after 2Q,0
"Under the deal, which could also lead to Gemstar buying the Web company, TV Guide gets access to Youbet.com's technology and a share in its revenue from wagering, while Youbet.com gets content from TV Guide's tracks, in addition to those it already has, The Wall Street Journal reported.",0
Please note that a signature may be required for the delivery of any package  where the value of the contents is greater than $400.,0
Alma for Rick Dietz,0
There are some direct effects that surround the conversion to Enron Net  Works.,0
0,0
"Another factor, not related to the terrorist attacks, also is conspiring to delay the sale.",0
"Also, be mindful that for a lot of counterparties, a  really complex document will be difficult to execute.",0
"Specifically designed for executives like you, this educational forum is dedicated to exploring today's most profitable private equity investment approaches and answering your most pressing industry questions!",0
Here's the demographics on the south Florida voter -,0
Debbie Brackett informed me that the entities are not necessarily the 'legal' entity but something else and I need to help get to the bottom of this.,0
This work will require that Transco Citronelle to be partially shut-in on March 1st and completely shut-in on the 2nd.,0
"The two utilities  amassed enormous debts buying expensive electricity, but could not pass those  costs on to their customers because the state has capped rates.",0
"Nick, just confirming our discussion re Rob.",0
"Our Global Warming  Conference is coming up on November 9 in Camp Hill, and our Green Power Awards  Luncheon is on November 15 in Pittsburgh.",0
Extend the current feature regarding announced technologies to take into account the season for an announced SCR (so that it will be effected by the SCR Cap per season),0
"Per our phone conversation, we do not plan on renewing any of the surety bonds that will be expiring.",0
From Le Monde Diplomatique.,0
I guarantee you a 50% profit,1
They say this would help eliminate efforts by  utilities with longstanding monopoly territories to impede others from doing  business in their home regions.,0
Any input would be appreciated Ted,0
Most of the lows occurred between April 3-6 when the Nasdaq marketplace hit absolute (we hope) bottom.,0
People were complaining that it restricted access to the system.,0
"Investors reacted angrily on discovering that RHODIA, a French chemicals company, had rejected an offer, with a hefty premium, from DSM, a Dutch rival.",0
The Senate Energy Committee may begin looking in January at more federal oversight of trading.,0
"Escrow.com CEO and CFO Resign, Company Restructures",0
"Endesa produces about half of Spain's electricity (22,500 MW), relying mainly on nuclear and coal-fired plants.",0
Not to mention that damning report released by their own board of directors over the weekend.,0
They bring the viewer?,0
"Pursuant to our discussion last week, below is a rough draft of a proposal  for an electronic signature protocol, which could be presented to ISDA for  further consideration and discussion after we have further discussed:",0
- LifeTrak Vision Chart 012601.doc,0
The executives at Enron knew the company was in trouble as early as last spring.,0
o Kick-Start Ventures Names Two New Partners in London,0
Novell NetWare 6,0
Update of all online content for new company name,0
"GRAPHIC: PHOTO: CHP Officer Stacey Brashares holds a pig taken from protesters outside the Capitol, where Gov. Gray Davis was meeting with executives of  power generating companies.",0
Edison serves 4.3 million customers.,0
He did remind me of the Resources Committee process.,0
Debt Sizing with Contract-Based Revenues,0
October 11: US-based TeleCruz Technologies announced a $10 million investment  in research and development related to software/hardware at its new facility  in Hyderabad.,0
I have attached a PDF that explains AURORA's new feature.,0
Set sail from Fort Lauderdale this winter or spring from only $649.,0
"Our $252 roundtrip fare from Memphis to Baltimore departs on  November 23 and returns November 30, 2000.",0
Go to the page of desired information using the GO TO as described above.,0
2.  FEATURED FARES SAMPLE DESTINATION,0
Ensure effective integration of e-commerce into overall PBS.org web site ?,0
China: Former Zhejiang Power Plant Head Sentenced to 11 Years Jail for Bribery,0
Ltd and True Blue Investrix Pvt.,0
It was nice to see that QWST continued the upward trend it established early in the week.,0
"ENA Public Relations is ready to put Enron North America,  Industrial Markets and Global Markets to the test.",0
would really prefer today  if possible.,0
Silicon Energy's EEM Suite(TM) architecture  accomplishes simple control operations and complex control strategies  using bi-directional communication paths to connect enterprise systems.,0
How is the collateral applied when it owes nothing.,0
"Which agreement did we recently  sign with reference to the ""Documentation Desk""?",0
"By getting in touch with the personal value of an organization's vision, our people see how their individual goals fit in to the organization's goals.",0
"socal injected 101,000 yesterday.",0
(i) Drafting of the password application agreements in line with the market  (ii) Drafting of the electronic trading agreement in line with the market (iii)  Redrafting of the GTCs to incorporate language to cover web,0
Wisconsin Electric's Grigg said it might not be long before other power  generators followed his own company's lead and drew up plans for new  coal-fired plants.,0
"January 28, 2001 from 1000AM to 1200Noon at the Belvedere Hotel in Davos, Switzerland.",0
"Evidently, the response was so immediate from our ""concerned citizens"" that theCity had the contractor put his equipment back on the truck and leave.",0
The amount of money invested by US venture capital groups rose from Dollars 5bn in 1988 to Dollars 48bn in 1999.,0
I have extensive modeling and structuring experience and some trading experience with an illiquid commodity.,0
And without any doubt you will make profits.,1
"By Mike Peacock, LONDON, Jan 28 (Reuters) The British government sought to refute opposition attempts on Monday to dig up dubious links between it and collapsed U.S. energy group Enron.",0
Network World's popular annual BUZZ issue is now a LIVE event - Buzz 2001: Emerging Technologies for Your Network.,0
"Once this goes through, you cannot fail",1
Enron's stock continues slide on credit woes Associated Press Newswires- 10/29/01,0
"The psychologist, who had interviewed defendant, opined  that defendant was  able to articulate what was occurring in the  court proceedings and assist  his attorney with his defense.",0
Your investment will make you rich,1
Shelly Friesenhahn 3-3442,0
Our records show that you are interested in receiving this newsletter from PlaySite.,0
Robert Shults Product Control Group EnronOnline,0
"Thursday, June the 7th",0
Please take whatever time is necessary.,0
"When you sign up online to receive your FREE satellite TV System and FREE Professional Installation with Dish Network, you'll get MORE CHANNELS, up to 150 channels, with CD QUALITY sound and picture for LESS MONEY than most people pay for their cable TV.",0
The Ministry is responsible for providing generation licenses for  IPPs and for determining eligibility issues.,0
23-READ THE DICTIONARY UPSIDE DOWN AND LOOK FOR HIDDEN MESSAGES.,0
"Lay compared Enron to Long-Term Capital Management, a big hedge fund whose near collapse in 1998 required a bailout organized by the Federal Reserve Board.",0
Mr. Lamfalussy calls for a four-level approach to decision-making and the implementation of financial-market proposals.,0
"This mainly because there are more  challenging regulatory issues at hand in the Asia/Pacific region and I have  been able to familiarize myself with some of them, whereas in Europe this is  not the case.",0
People sacrificing to get what they want.,0
"Enron, while unquestionably a world player, is known for its unorthodox approach to hard assets.",0
I was wondering if you could tell me of a distributor or retailer from whom the wine might be purchased.,0
At your earliest convenience  please submit the following information to me.,0
"Exchange with crude oil futures, see:",0
"The initial  issuance of bonds by municipalities for  hospital's construction, without  provision of funds for other equipment  or operations, coupled with lease of  building at arguably less than fair  market rate, does not constitute  support by public taxation.",0
They say such  government edicts limit consumer choice and force manufacturers to build  smaller cars that customers don't want.,0
"From this week ,s Network World: A security problem has cropped up in Foundry Networks , ServerIron switches that make the devices susceptible to denial-of-service attacks.",0
Construction & Facilities > Site Construction > Replace/Repair of Water Mains/Sewer/Wastewater  IMPROVEMENTS TO RECREATION AREA SEPTIC SYSTEM   FORCE MAIN & OUTFALL SEWER   ADJUST-TO-GRADE MANHOLE RINGS  SANITARY SEWER PIPING REPLACEMENT  DRAINAGE PIPES  STORM SEWERS AND ROAD REPAIR,0
the furniture is four years old.,0
Among the factors:,0
"Scott, We now have nearly all of Enron's complete bidweek information, including  those in the Mid-Continent region.",0
We don't want to  condition the acceptance of one project on the performance of another  project.,0
"Bob, please proceed with your choice.",0
The note also threatened further attacks against other Western companies in Andhra Pradesh.,0
If possible they would  like to receive the documents electronically.,0
profitable in California,0
"It was adjusted from Lowell,  Mass Nepco estimate and we changed format to more closely match  Homestead  form.",0
The following is the language from the DASH which Ben signed..,0
Communicate modifications to employee Participate in PRC meetings as required Summarize feedback and complete appropriate feedback form Communicate feedback to the employee,0
Your login is: rhaysle@enron.com,0
"Per Tony,  whoever was executing the trades was taking careful steps to disguise their  identity.",0
";  The Association believes that the e-commerce panel is  timely given the dramatic impact that electronic commerce is having on the  economy generally, and in particular due to the unprecedented changes  taking place in the energy industries.",0
This page will also allow you to enroll in domestic or International CO.O.L.,0
The application fee is identical to the paper application  - you pay no additional charges for use of the system.,0
External Candidates: Fred Baloutch Randy Hebert Ferando Leija  Agustin leon Zoya Raynes Carl Zavattieri Eric Moncada Gabe Weinart,0
"Those plans also include trade-offs that some environmentalists fear place  business interests ahead of natural resources, as well as hardball tactics  intended to force generators to provide at least a portion of their output to  Nevada, rather than sell it all across the border.",0
"Senate aides said Reliant could follow the lead of another energy company,  Atlanta-based Mirant Corp. < MIR.N <aol://4785:MIR>>, which has avoided the contempt threat by  cooperating with legislators' demands to sign confidentiality agreements,  open a document depository close to Sacramento, and begin placing documents  there relating to the company's recent business in California.",0
compliments of your storm drain!,0
Washington State Utility Official Warns of Impending Power Issues,0
"Yet, without a cap on wholesale rates, generators remain able to  charge whatever price the market will bear.",0
(For e-mailing list removal information see bottom of email.),0
"New England Gas union turns down contract offer  Jan 22 - Providence Journal The union representing about 250 construction and maintenance workers for the New England Gas Co. yesterday rejected a new contract offer, effectively locking them out of their jobs.",0
The attached sheet displays the first date pricing is available (after the prompt month) if it doesn't match the prompt month.,0
Rich Kampmann (home) rkampmann@yahoo.com  Rich Kampmann (work) rkampmann@boydensf.com,0
"Enron's stock rose by 87 percent last year, driven by enthusiasm for the broadband plans and the success of the EnronOnline Internet energy and commodity trading platform.",0
"""The time spent online is increasing.",0
As a result of defendants' misrepresentations the price of Azurix  common stock was artificially inflated throughout the Class Period.,0
"""If done right, deregulation means choice and competition.",0
I agree with your comments.,0
"If you do not have the ability to complete that form, inserting what you listed below, we still require additional information.",0
Not a cent has gone to the hundreds of alternative energy  suppliers in California who provide about a quarter of the state's  electricity.,0
London would like to take a look the agreements.,0
of Regulatory Utility Commissioners national summit on broadband deployment.,0
"Skilling and Lay appeared on camera singing belligerent anthems to the free market, while another memorable scene juxtaposed one of the company's jackallike traders against a hapless state employee in California, as both tried to buy power online.",0
The Japanese securities firm will then  securitise the rental income from the properties.,0
We called AES Somerset and spoke to one of our contacts.,0
"In all, lawmakers sitting on energy committees and who had reported by Monday  night accepted nearly $61,000 from energy-related companies.",0
Derivatives Transactions For Natural Gas Prices .,0
"Now recovering from the wounds left by the events of September 11, the city's business and political leaders are faced with the daunting task of revamping security and rebuilding the city, including the reconstruction of its communication and transportation infrastructure, office market, and more importantly, healing public confidence...Yet even now, New York's 128,000-unit apartment market continues to show tremendous staying power...",0
CCA (Crumb Crunchers of America),0
How can Dynegy not get wounded in that environment?,0
A patch released by Microsoft Thursday to protect Windows 2000,0
"It's not glamorous work, nor is it particularly lucrative.",0
E-mail comments to Kemba.Dunham@wsj.com,0
"Gordon Sick, Professor of Finance Faculty of Management, Scurfield Hall 150",0
The thing is that the government is convinced that whatever gas they may find in Risha should not prevent them fromstriking a deal for an import scheme,0
Deals Done Physical Freight ECS freight  None,0
All submissions will have to be faxed to the Power Pool as we do not have a working digital certificate.,0
"An adviser to the company since its inception, Mr. Jenks recently served as chairman of Oplink Communications.<br><br>",0
This double duty alone raised a serious potential for conflict.,0
your exposure will be manageable,1
"""It could either be viewed as a positive step toward easing investor concern or it could be interpreted as if Enron removed the CFO at the request of the SEC,"" Prudential Securities Inc. analyst Carol Coale said Wednesday.",0
Preliminary Offering Circular.REDLINE.doc),0
"Reliant Energy, Duke Energy, the Williams Companies, the  Enron Corporation and the Mirant Corporation are among the major sellers of  electricity in the Western region.",0
Attached are Vladis files.,0
AES Venezuela EDC Unit Postpones Divs On Poor '00 Results,0
Flu Shots The flu vaccine has arrived!,0
"Make the purchase, and you'll make a killing",1
